Geo Point;Geo Shape;gares_id;nom_long;nom_so_gar;nom_su_gar;id_ref_ZdC;StopName;id_ref_ZdA;nom_ZdA;idrefliga;idrefligc;res_com;indice_lig;mode;tertrain;terrer;termetro;tertram;terval;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.9771607154856, 2.39067488093308;"{""coordinates"": [2.39067488093308, 48.9771607154856], ""type"": ""Point""}";1118;Garges-Sarcelles;;;65582;Garges - Sarcelles;43251;Garges - Sarcelles;A01760;C01684;TRAM 5;5;TRAMWAY;0;0;0;TRAM 5;0;RATP;1;0;655395.4313;6875418.8768;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/b80fe7750c20d7588ef571595791b3a3;Garges-Sarcelles
48.84350923944823, 2.616678624694602;"{""coordinates"": [2.616678624694602, 48.84350923944823], ""type"": ""Point""}";596;Noisiel;;;68153;Noisiel;44199;Noisiel;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;671867.3203;6860452.9548;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Noisiel
48.73968104253053, 2.287667495463073;"{""coordinates"": [2.287667495463073, 48.73968104253053], ""type"": ""Point""}";445;Les Baconnets;;;69622;Les Baconnets;43228;Les Baconnets;A01857;C01743;RER B;B;RER;0;0;0;0;0;RATP;1;0;647616.9325;6849076.4381;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Les Baconnets
48.87481054112289, 2.2958012223518693;"{""coordinates"": [2.295801222351869, 48.87481054112289], ""type"": ""Point""}";153;Charles De Gaulle-Étoile;;;71347;Charles-de-Gaulle Étoile;58759;Charles-de-Gaulle Étoile;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;648349.0435;6864095.5436;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Charles De Gaulle-Étoile
48.87571908982334, 2.324224580938853;"{""coordinates"": [2.324224580938853, 48.87571908982334], ""type"": ""Point""}";1000;Saint-Lazare;;;71370;Gare Saint-Lazare;58566;Gare Saint-Lazare;A01547;C01384;METRO 14;14;METRO;0;0;0;0;0;RATP;1;1;650434.6278;6864178.3506;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;Saint-Lazare
48.847579367477074, 2.3955545121706874;"{""coordinates"": [2.395554512170687, 48.847579367477074], ""type"": ""Point""}";583;Nation;;;71673;Nation;473875;Nation;A01534;C01371;METRO 1;1;METRO;0;0;0;0;0;RATP;1;0;655642.3274;6861007.0198;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Nation
48.70121772031537, 2.097975858420524;"{""coordinates"": [2.097975858420524, 48.70121772031537], ""type"": ""Point""}";219;Courcelle-sur-Yvette;;;62951;Courcelle sur Yvette;47052;Courcelle sur Yvette;A01857;C01743;RER B;B;RER;0;0;0;0;0;RATP;1;0;633619.1987;6844942.8939;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Courcelle-sur-Yvette
48.696252747814434, 2.1643782427741725;"{""coordinates"": [2.164378242774172, 48.696252747814434], ""type"": ""Point""}";118;Bures-sur-Yvette;;;62851;Bures-sur-Yvette;43103;Bures-sur-Yvette;A01857;C01743;RER B;B;RER;0;0;0;0;0;RATP;1;0;638499.7812;6844337.1535;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Bures-sur-Yvette
48.86182227279812, 2.3470126872387564;"{""coordinates"": [2.347012687238756, 48.86182227279812], ""type"": ""Point""}";163;Châtelet-Les Halles;;;474151;Châtelet les Halles;45102;Châtelet les Halles;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;1;652093.2251;6862619.0666;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Châtelet-Les Halles
48.81522993471633, 2.340891132444595;"{""coordinates"": [2.340891132444595, 48.81522993471633], ""type"": ""Point""}";327;Gentilly;;;70543;Gentilly;45877;Gentilly;A01857;C01743;RER B;B;RER;0;0;0;0;0;RATP;1;0;651600.8804;6857442.2267;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Gentilly
48.695264122108014, 2.151642038623571;"{""coordinates"": [2.151642038623571, 48.695264122108014], ""type"": ""Point""}";401;La Hacquinière;;;62825;La Hacquinière;47046;La Hacquinière;A01857;C01743;RER B;B;RER;0;0;0;0;0;RATP;1;0;637561.275;6844237.2403;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;La Hacquinière
48.89008623555386, 2.134600875228717;"{""coordinates"": [2.134600875228717, 48.89008623555386], ""type"": ""Point""}";438;Le Vésinet-Centre;;;64514;Le Vésinet Centre;53784;Le Vésinet Centre;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;636544.5065;6865911.5752;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Le Vésinet-Centre
48.70596898482229, 2.212262378017493;"{""coordinates"": [2.212262378017493, 48.70596898482229], ""type"": ""Point""}";483;Lozère;École Polytechnique;;63029;Lozère;474069;Lozère;A01857;C01743;RER B;B;RER;0;0;0;0;0;RATP;1;0;642034.6212;6845381.1235;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Lozère
48.89512589133458, 2.195363986912901;"{""coordinates"": [2.195363986912901, 48.89512589133458], ""type"": ""Point""}";580;Nanterre-Ville;;;70940;Nanterre Ville;43171;Nanterre Ville;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;641005.5193;6866424.833;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Nanterre-Ville
48.834288898896155, 2.471681242571033;"{""coordinates"": [2.471681242571033, 48.834288898896155], ""type"": ""Point""}";594;Nogent-sur-Marne;;;71590;Nogent-sur-Marne;47886;Nogent-sur-Marne;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;661218.966;6859489.1681;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Nogent-sur-Marne
48.89574531120744, 2.2232129684066617;"{""coordinates"": [2.223212968406662, 48.89574531120744], ""type"": ""Point""}";577;Nanterre-Préfecture;;;70945;Nanterre Préfecture / Esplanade Charles De Gaulle;43169;Nanterre Préfecture;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;643047.9676;6866473.262;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Nanterre-Préfecture
48.69750567080332, 2.1810544390412185;"{""coordinates"": [2.181054439041219, 48.69750567080332], ""type"": ""Point""}";612;Orsay-Ville;;;62892;Orsay Ville;43086;Orsay Ville;A01857;C01743;RER B;B;RER;0;0;0;0;0;RATP;1;0;639728.5187;6844463.5866;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Orsay-Ville
48.85290746280475, 2.5143124384334405;"{""coordinates"": [2.514312438433441, 48.85290746280475], ""type"": ""Point""}";589;Neuilly-Plaisance;;;73190;Neuilly-Plaisance;43172;Neuilly-Plaisance;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;664360.9851;6861539.3034;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Neuilly-Plaisance
48.854824962724784, 2.772428148255365;"{""coordinates"": [2.772428148255365, 48.854824962724784], ""type"": ""Point""}";70;Val d'Europe;;;68266;Val d'Europe;43213;Val d'Europe;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;683301.6558;6861666.9761;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Val d'Europe
48.89168813894621, 2.2385952173384713;"{""coordinates"": [2.238595217338471, 48.89168813894621], ""type"": ""Point""}";393;La Défense;Grande Arche;;71517;La Défense;470549;La Défense;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;1;644171.3691;6866011.1458;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;La Défense
48.89807641113002, 2.0948366282977533;"{""coordinates"": [2.094836628297753, 48.89807641113002], ""type"": ""Point""}";820;Saint-Germain-en-Laye;;;64589;Saint-Germain-en-Laye;43198;Saint-Germain-en-Laye;A01856;C01742;RER A;A;RER;0;RER A;0;0;0;RATP;1;1;633639.0981;6866832.704;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Saint-Germain-en-Laye
48.85211888263096, 2.34402115205528;"{""coordinates"": [2.34402115205528, 48.85211888263096], ""type"": ""Point""}";827;Saint-Michel;Notre-Dame;;73620;Saint-Michel Notre-Dame;44877;Saint-Michel Notre-Dame;A01857;C01743;RER B;B;RER;0;0;0;0;0;RATP;1;0;651864.7911;6861541.954;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Saint-Michel
48.84734036417028, 2.432434660260661;"{""coordinates"": [2.432434660260661, 48.84734036417028], ""type"": ""Point""}";913;Vincennes;;;71651;Vincennes;43224;Vincennes;A01856;C01742;RER A;A;RER;0;0;0;0;0;RATP;1;0;658348.5648;6860960.3591;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Vincennes
48.87979369411629, 2.355791907531139;"{""coordinates"": [2.355791907531139, 48.87979369411629], ""type"": ""Point""}";318;Gare du Nord;;;71359;Gare du Nord;470519;Gare de l'Est;A01537;C01374;METRO 4;4;METRO;0;0;0;0;0;RATP;1;1;652753.6063;6864612.0676;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Gare du Nord
48.848474285974376, 2.395062305425881;"{""coordinates"": [2.395062305425881, 48.848474285974376], ""type"": ""Point""}";584;Nation;;;71673;Nation;473875;Nation;A01535;C01372;METRO 2;2;METRO;0;0;METRO 2;0;0;RATP;1;0;655606.9695;6861106.8032;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Nation
48.895915836203024, 2.460330069519439;"{""coordinates"": [2.460330069519439, 48.895915836203024], ""type"": ""Point""}";973;Noisy-le-Sec;;;72041;Noisy-le-Sec;44201;Noisy-le-Sec;A01191;C01389;TRAM 1;1;TRAMWAY;0;0;0;TRAM 1;0;RATP;1;0;660432.5846;6866347.3039;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Noisy-le-Sec
48.838075890559814, 2.271174403433847;"{""coordinates"": [2.271174403433847, 48.838075890559814], ""type"": ""Point""}";978;Pont du Garigliano;Hôpital Européen Georges Pompidou;;74002;Pont du Garigliano - Hôpital Européen G. Pompidou;58798;Pont du Garigliano - Hôpital Européen G. Pompidou;A01193;C01391;TRAM 3a;3A;TRAMWAY;0;0;0;TRAM 3A;0;RATP;1;0;646505.0861;6860027.3987;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/503e55ae906ef2c635f866cebaf92614;Pont du Garigliano
48.82989015779482, 2.26317856570046;"{""coordinates"": [2.26317856570046, 48.82989015779482], ""type"": ""Point""}";368;Issy-Val-de-Seine;;;71016;Issy Val de Seine;462357;Issy Val de Seine;A01192;C01390;TRAM 2;2;TRAMWAY;0;0;0;0;0;RATP;1;0;645909.7251;6859122.6908;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;Issy-Val-de-Seine
48.86476684497177, 2.3009910034955845;"{""coordinates"": [2.300991003495584, 48.86476684497177], ""type"": ""Point""}";14;Alma-Marceau;;;71290;Alma - Marceau;42182;Alma - Marceau;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;648719.8026;6862975.3829;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Alma-Marceau
48.82979051369297, 2.350414872010464;"{""coordinates"": [2.350414872010464, 48.82979051369297], ""type"": ""Point""}";212;Corvisart;;;71013;Corvisart;45274;Corvisart;A01539;C01376;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;652313.5223;6859055.391;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Corvisart
48.8690911620257, 2.380542586000037;"{""coordinates"": [2.380542586000037, 48.8690911620257], ""type"": ""Point""}";220;Couronnes;;;71834;Couronnes;42772;Couronnes;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;654559.4536;6863407.492;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Couronnes
48.83333855925167, 2.386632402066985;"{""coordinates"": [2.386632402066985, 48.83333855925167], ""type"": ""Point""}";221;Cour Saint-Émilion;;;71576;Cour Saint-Emilion;45234;Cour Saint-Emilion;A01547;C01384;METRO 14;14;METRO;0;0;0;0;0;RATP;1;0;654975.2848;6859428.6327;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;Cour Saint-Émilion
48.84705255542817, 2.3164243520508925;"{""coordinates"": [2.316424352050892, 48.84705255542817], ""type"": ""Point""}";247;Duroc;;;71159;Duroc;42874;Duroc;A01546;C01383;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;649834.9325;6860995.8051;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Duroc
48.810746486780936, 2.3016785554824284;"{""coordinates"": [2.301678555482428, 48.810746486780936], ""type"": ""Point""}";171;Châtillon-Montrouge;;;461505;Châtillon Montrouge;42588;Châtillon-Montrouge;A01546;C01383;METRO 13;13;METRO;0;0;METRO 13;0;0;RATP;1;0;648717.1202;6856968.4784;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Châtillon-Montrouge
48.87761018741785, 2.370811395312745;"{""coordinates"": [2.370811395312745, 48.87761018741785], ""type"": ""Point""}";195;Colonel Fabien;;;71893;Colonel Fabien;42732;Colonel Fabien;A01535;C01372;METRO 2;2;METRO;0;0;0;0;0;RATP;1;0;653853.1813;6864360.3934;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/936e2e595d6b2f9c3555b888f90817a1;Colonel Fabien
48.86616711494919, 2.323175680856618;"{""coordinates"": [2.323175680856618, 48.86616711494919], ""type"": ""Point""}";200;Concorde;;;71298;Concorde;45676;Concorde;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;650348.5931;6863116.9028;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Concorde
48.838631646237154, 2.322491748462238;"{""coordinates"": [2.322491748462238, 48.838631646237154], ""type"": ""Point""}";299;Gaîté;;;73675;Gaîté;43046;Gaîté;A01546;C01383;METRO 13;13;METRO;0;0;0;0;0;RATP;1;0;650272.1512;6860055.6505;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Gaîté
48.86516343488149, 2.3987465934425916;"{""coordinates"": [2.398746593442592, 48.86516343488149], ""type"": ""Point""}";302;Gambetta;;;71808;Gambetta;43055;Gambetta;A01549;C01386;METRO 3bis;3bis;METRO;0;0;METRO 3bis;0;0;RATP;1;0;655891.4641;6862960.4349;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/84385f6415d8d60e0a135171e93312a5;Gambetta
48.863972478817246, 2.3496175641598405;"{""coordinates"": [2.34961756415984, 48.863972478817246], ""type"": ""Point""}";273;Étienne Marcel;;;479068;Étienne Marcel;44970;Étienne Marcel;A01537;C01374;METRO 4;4;METRO;0;0;0;0;0;RATP;1;0;652286.2983;6862856.5748;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Étienne Marcel
48.84274677979288, 2.2919124133178745;"{""coordinates"": [2.291912413317875, 48.84274677979288], ""type"": ""Point""}";282;Félix Faure;;;71137;Félix Faure;42984;Félix Faure;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;648031.8468;6860532.9003;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Félix Faure
48.8632579449589, 2.3666610933534518;"{""coordinates"": [2.366661093353452, 48.8632579449589], ""type"": ""Point""}";283;Filles du Calvaire;;;71277;Filles Du Calvaire;58727;Filles du Calvaire;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;653535.9903;6862766.9605;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Filles du Calvaire
48.88246524557207, 2.370157961739611;"{""coordinates"": [2.370157961739611, 48.88246524557207], ""type"": ""Point""}";375;Jaurès;;;71940;Jaurès;43425;Jaurès;A01550;C01387;METRO 7bis;7b;METRO;0;0;0;0;0;RATP;1;0;653809.5635;6864900.628;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/53a6369ab3772b0115d7c675f45329d2;Jaurès
48.89146500033268, 2.3498154532183615;"{""coordinates"": [2.349815453218361, 48.89146500033268], ""type"": ""Point""}";510;Marcadet-Poissonniers;;;71511;Marcadet Poissonniers;44075;Marcadet Poissonniers;A01545;C01382;METRO 12;12;METRO;0;0;0;0;0;RATP;1;0;652325.9877;6865913.4413;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Marcadet-Poissonniers
48.83362878105417, 2.2435786287393302;"{""coordinates"": [2.24357862873933, 48.83362878105417], ""type"": ""Point""}";513;Marcel Sembat;;;71054;Marcel Sembat;47021;Marcel Sembat;A01542;C01379;METRO 9;9;METRO;0;0;0;0;0;RATP;1;0;644474.9137;6859551.9835;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Marcel Sembat
48.84793480789207, 2.2642187756877292;"{""coordinates"": [2.264218775687729, 48.84793480789207], ""type"": ""Point""}";542;Michel Ange-Auteuil;;;71206;Michel-Ange - Auteuil;44138;Michel-Ange - Auteuil;A01543;C01380;METRO 10;10;METRO;0;0;0;0;0;RATP;1;0;646004.781;6861128.3349;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Michel Ange-Auteuil
48.85772541289347, 2.310565960946845;"{""coordinates"": [2.310565960946845, 48.85772541289347], ""type"": ""Point""}";425;La Tour Maubourg;;;71242;La Tour Maubourg;43409;La Tour Maubourg;A01541;C01378;METRO 8;8;METRO;0;0;0;0;0;RATP;1;0;649415.3796;6862186.2617;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;La Tour Maubourg
48.87066702089795, 2.3257526352867255;"{""coordinates"": [2.325752635286725, 48.87066702089795], ""type"": ""Point""}";488;Madeleine;;;71324;Madeleine;43898;Madeleine;A01547;C01384;METRO 14;14;METRO;0;0;0;0;0;RATP;1;0;650541.9048;6863615.6397;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/9bca75433eb738dae9e4d3657b7a3de5;Madeleine
48.87976125309794, 2.416479643681515;"{""coordinates"": [2.416479643681515, 48.87976125309794], ""type"": ""Point""}";494;Mairie des Lilas;;;71909;Mairie des Lilas;44055;Mairie des Lilas;A01544;C01381;METRO 11;11;METRO;0;0;0;0;0;RATP;1;0;657204.3492;6864573.8588;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/964a06dc4dd9a4041b09c37567bd5b94;Mairie des Lilas
48.84267681998372, 2.3128127748369023;"{""coordinates"": [2.312812774836902, 48.84267681998372], ""type"": ""Point""}";629;Pasteur;;;71125;Pasteur;44273;Pasteur;A01539;C01376;METRO 6;6;METRO;0;0;0;0;0;RATP;1;0;649565.6647;6860511.5692;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Pasteur
48.86844016327547, 2.401561712742542;"{""coordinates"": [2.401561712742542, 48.86844016327547], ""type"": ""Point""}";630;Pelleport;;;71828;Pelleport;45630;Pelleport;A01549;C01386;METRO 3bis;3bis;METRO;0;0;0;0;0;RATP;1;0;656100.7414;6863323.2148;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/84385f6415d8d60e0a135171e93312a5;Pelleport
